gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
JX570707.1_27	19500	20063	564	-1	0.509	11	None	GENOMAD.080617.VV	5.197e-31	122	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
JX570707.1_28	20060	20626	567	-1	0.534	11	3Base/5BMM	GENOMAD.080432.VV	2.225e-127	400	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
JX570707.1_29	20671	21342	672	-1	0.558	11	None	GENOMAD.212905.VP	6.197e-23	100	0	0	0	2561	Caudoviricetes	NA	NA	PF19898;TIGR00646;K21502;COG1658	DNA primase-related protein
JX570707.1_30	21540	21896	357	-1	0.555	11	AGGA	GENOMAD.038095.VV	1.56e-71	235	0	0	0	2561	Caudoviricetes	NA	NA	PF01870;COG1591;TIGR00252	Holliday junction resolvase, archaeal type
JX570707.1_31	21896	22759	864	-1	0.537	11	GGA/GAG/AGG	GENOMAD.017937.VV	5.539e-78	263	0	0	0	2561	Caudoviricetes	NA	NA	PF03796;TIGR03878;COG0468;K08482	DnaB-like helicase C terminal domain
JX570707.1_32	22808	23269	462	-1	0.565	11	AGGA	GENOMAD.069727.VV	1.641e-96	309	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
JX570707.1_33	23318	23728	411	-1	0.489	11	AGGA	GENOMAD.079805.VV	8.403e-79	257	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
JX570707.1_34	23725	24672	948	-1	0.524	11	None	GENOMAD.027135.VV	2.589e-215	661	0	0	0	2561	Caudoviricetes	NA	NA	PF10926;COG4343;TIGR01896;K07465	CRISPR/Cas system-associated exonuclease Cas4, RecB family
JX570707.1_35	24672	25025	354	-1	0.585	11	GGA/GAG/AGG	GENOMAD.025009.VV	4.869e-59	199	0	0	0	2561	Caudoviricetes	NA	NA	PF18909	dATP/dGTP diphosphohydrolase, N-terminal
JX570707.1_36	25134	25334	201	-1	0.572	11	AGGAG	GENOMAD.080233.VV	1.869e-36	131	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
JX570707.1_37	25331	25558	228	-1	0.526	11	AGGAG	GENOMAD.080422.VV	1.315e-36	132	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
JX570707.1_38	25581	26114	534	-1	0.590	11	GGA/GAG/AGG	GENOMAD.080572.VV	4.389e-106	338	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
JX570707.1_39	26233	26544	312	-1	0.577	11	AGGA	GENOMAD.051421.VV	2.494e-43	153	0	0	0	2561	Caudoviricetes	NA	NA	PF09458	H-type lectin domain
JX570707.1_40	26580	26888	309	-1	0.570	11	AGGAG/GGAGG	GENOMAD.061532.VV	2.606e-58	196	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
JX570707.1_41	28755	28856	102	-1	0.471	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH015257.1_1	1	255	255	1	0.545	11	None	GENOMAD.134657.VV	2.272e-35	129	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_2	366	596	231	1	0.407	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH015257.1_3	715	1044	330	1	0.421	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH015257.1_4	1168	1578	411	1	0.579	11	AGGAG	GENOMAD.102883.VV	6.777e-73	240	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_5	1770	2033	264	1	0.417	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH015257.1_6	2129	2389	261	1	0.567	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH015257.1_7	2632	3414	783	1	0.480	11	AGGA	GENOMAD.040532.VV	9.491e-68	232	0	0	0	5262	Schitoviridae	NA	NA	PF00940	DNA-dependent RNA polymerase
MH015257.1_8	3407	3730	324	1	0.488	11	AGGA	GENOMAD.206022.VV	2.722e-60	202	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_9	3740	3925	186	1	0.425	11	AGGAG	GENOMAD.137738.VV	1.942e-05	42	0	0	0	1	NA	NA	NA	NA	NA
MH015257.1_10	3922	4095	174	1	0.454	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH015257.1_11	4100	4207	108	1	0.491	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH015257.1_12	4211	4450	240	1	0.450	11	AGGA	GENOMAD.172831.VV	8.597e-43	150	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_13	4447	4602	156	1	0.410	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH015257.1_14	4715	4960	246	1	0.459	11	AGGAG	GENOMAD.155104.VV	2.548e-48	166	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_15	5675	6874	1200	1	0.490	11	AGGAG	GENOMAD.031861.VV	1.189e-22	104	0	0	0	5262	Schitoviridae	NA	NA	PF00940	DNA-dependent RNA polymerase
MH015257.1_16	6852	7016	165	1	0.442	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH015257.1_17	7087	7290	204	1	0.417	11	AGxAGG/AGGxGG	GENOMAD.124680.VV	6.697e-32	118	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_18	7577	8773	1197	1	0.517	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH015257.1_19	8830	10167	1338	1	0.456	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH015257.1_20	10169	10447	279	1	0.480	11	GGAG/GAGG	GENOMAD.086032.VV	3.579e-50	172	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_21	10444	10908	465	1	0.482	11	GGAG/GAGG	GENOMAD.185639.VV	7.228e-106	336	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_22	10905	11384	480	1	0.494	11	GGAG/GAGG	GENOMAD.148918.VV	8.408e-82	267	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_23	11381	11668	288	1	0.420	11	GGA/GAG/AGG	GENOMAD.199192.VV	3.06e-53	181	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_24	11670	12098	429	1	0.510	11	GGAG/GAGG	GENOMAD.101165.VV	6.769e-05	44	0	0	0	2561	Caudoviricetes	NA	NA	PF00383;COG0590;TIGR02571;K03365	tRNA(Arg) A34 adenosine deaminase TadA
MH015257.1_25	12099	12527	429	1	0.466	11	GGAG/GAGG	GENOMAD.021938.VV	6.254e-18	82	0	0	0	5262	Schitoviridae	NA	NA	PF18909	dATP/dGTP diphosphohydrolase, N-terminal
MH015257.1_26	12514	13407	894	1	0.472	11	GGAG/GAGG	GENOMAD.101035.VC	2.401e-40	154	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_27	13452	14603	1152	1	0.474	11	AGGA	GENOMAD.067966.VV	9.488e-23	104	0	0	0	377	Drexlerviridae	NA	NA	PF14582;COG0420;TIGR04123	DNA repair exonuclease SbcCD nuclease subunit
MH015257.1_28	14600	14821	222	1	0.464	11	GGAG/GAGG	GENOMAD.197473.VP	1.298e-13	66	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH015257.1_29	14814	14927	114	1	0.544	11	AGGAGG	GENOMAD.143638.VV	3.705e-16	71	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_30	15082	15414	333	1	0.477	11	GGAG/GAGG	GENOMAD.075357.VV	2.868e-69	228	0	0	0	5262	Schitoviridae	NA	NA	PF10651	BppU N-terminal domain
MH015257.1_31	15411	15911	501	1	0.499	11	GGAGG	GENOMAD.076059.VV	3.816e-102	326	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_32	15915	16421	507	1	0.548	11	AGGAG	GENOMAD.050951.VV	1.471e-37	140	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH015257.1_33	16440	16838	399	1	0.499	11	GGA/GAG/AGG	GENOMAD.085242.VV	5.503e-65	217	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_34	16835	17461	627	1	0.399	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH015257.1_35	17473	18468	996	1	0.416	11	AGGA	GENOMAD.074075.VV	8.833e-28	118	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_36	18476	18706	231	1	0.468	11	GGAG/GAGG	GENOMAD.173345.VV	1.011e-39	141	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_37	18760	19302	543	1	0.514	11	AGGA	GENOMAD.136611.VC	3.253e-05	46	0	0	0	2561	Caudoviricetes	NA	NA	COG4696	Predicted phosphohydrolase, Cof family, HAD superfamily
MH015257.1_38	19303	19620	318	1	0.437	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH015257.1_39	19790	21709	1920	1	0.458	11	AGGAG	GENOMAD.095795.VV	5.019e-196	623	0	0	0	5262	Schitoviridae	NA	NA	PF13589;COG0326;TIGR01058;K03167	Molecular chaperone, HSP90 family
MH015257.1_40	21678	22505	828	1	0.459	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH015257.1_41	22525	23955	1431	1	0.506	11	AGGA	GENOMAD.098807.VV	8.377e-127	414	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH015257.1_42	24112	24420	309	1	0.472	11	AGGAG	GENOMAD.123568.VV	4.553e-21	89	0	0	0	5262	Schitoviridae	NA	NA	PF05551	Zinc-binding loop region of homing endonuclease
MH015257.1_43	24413	24922	510	1	0.518	11	AGGAG	GENOMAD.162765.VV	1.341e-81	267	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH015257.1_44	24923	25312	390	1	0.469	11	GGA/GAG/AGG	GENOMAD.207497.VP	1.552e-10	60	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_45	25393	25857	465	1	0.488	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH015257.1_46	25854	26204	351	1	0.476	11	AGGA	GENOMAD.155540.VV	5.166e-66	219	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_47	26278	28608	2331	1	0.487	11	GGAG/GAGG	GENOMAD.055477.VV	6.498e-23	108	0	0	0	2561	Caudoviricetes	NA	NA	PF02867;PF00317;K00525;TIGR02504;COG0209	ribonucleoside-diphosphate reductase, adenosylcobalamin-dependent
MH015257.1_48	28681	29049	369	1	0.407	11	GGAG/GAGG	GENOMAD.186723.VV	7.403e-41	147	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_49	29037	30314	1278	1	0.478	11	GGA/GAG/AGG	GENOMAD.092230.VV	1.762e-16	85	0	0	0	2561	Caudoviricetes	NA	NA	PF05970;PF11750;K01144;COG1435;TIGR00678	PIF1-like helicase
MH015257.1_50	30311	30640	330	1	0.494	11	GGA/GAG/AGG	GENOMAD.067198.VV	3.334e-35	130	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH015257.1_51	30644	33274	2631	1	0.467	11	GGAG/GAGG	GENOMAD.101035.VC	4.893e-112	387	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_52	33271	33639	369	1	0.469	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH015257.1_53	33644	34639	996	1	0.506	11	None	GENOMAD.009308.VV	2.604e-99	327	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_54	34632	36827	2196	1	0.477	11	AGGAG	GENOMAD.020663.VV	5.339e-179	578	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_55	36837	37571	735	1	0.472	11	AGGAG	GENOMAD.014982.VV	2.919e-83	276	0	0	1	5262	Schitoviridae	NA	NA	PF13479;TIGR01618;K04484;COG0468	phage nucleotide-binding protein
MH015257.1_56	37628	38461	834	1	0.505	11	AGxAGG/AGGxGG	GENOMAD.020663.VV	2.042e-103	336	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_57	38722	39396	675	1	0.499	11	GGAG/GAGG	GENOMAD.027415.VV	9.398e-30	120	0	0	0	5262	Schitoviridae	NA	NA	K01160	NA
MH015257.1_58	39996	50894	10899	-1	0.485	11	GGAG/GAGG	GENOMAD.158462.VP	0.0	1508	0	0	0	5262	Schitoviridae	NA	NA	K21239	NA
MH015257.1_59	50962	52962	2001	-1	0.493	11	AGGAG	GENOMAD.065397.VV	0.0	1054	0	0	0	5262	Schitoviridae	NA	NA	COG4678	Muramidase (phage lambda lysozyme)
MH015257.1_60	52975	53439	465	-1	0.508	11	GGAG/GAGG	GENOMAD.062833.VV	2.436e-25	104	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_61	53442	56189	2748	-1	0.458	11	AGGAG	GENOMAD.044754.VV	9.751e-38	157	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_62	56202	57554	1353	-1	0.485	11	AGGAG	GENOMAD.039515.VV	2.401e-54	201	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_63	57592	58347	756	-1	0.471	11	AGGA	GENOMAD.041661.VV	1.124e-27	115	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_64	58462	59910	1449	-1	0.552	11	AGGA	GENOMAD.013576.VV	3.238e-152	488	0	0	1	5262	Schitoviridae	NA	NA	PF13252;TIGR04387	major capsid protein, N4-gp56 family
MH015257.1_65	59942	61270	1329	-1	0.492	11	GGAG/GAGG	GENOMAD.037198.VV	1.059e-39	157	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_66	61319	61702	384	-1	0.453	11	GGAG/GAGG	GENOMAD.058834.VV	3.566e-67	223	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_67	61756	64158	2403	-1	0.464	11	GGAG/GAGG	GENOMAD.011390.VV	7.093e-78	282	0	0	1	5262	Schitoviridae	NA	NA	PF12236	Bacteriophage head to tail connecting protein
MH015257.1_68	64338	64670	333	-1	0.508	11	AGGA	GENOMAD.149130.VV	1.721e-50	174	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_69	64667	65314	648	-1	0.481	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH015257.1_70	65311	65868	558	-1	0.441	11	GGAGG	GENOMAD.124871.VV	5.095e-100	321	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_71	65865	66251	387	-1	0.506	11	GGAG/GAGG	GENOMAD.115472.VV	3.536e-35	131	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_72	66251	66919	669	-1	0.466	11	AGGA	GENOMAD.096855.VV	1.336e-141	443	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_73	66930	68546	1617	-1	0.464	11	GGAG/GAGG	GENOMAD.196211.VV	6.185e-247	765	0	0	1	5262	Schitoviridae	NA	NA	PF17289;PF05876;COG5323;TIGR01547	Large terminase phage packaging protein
MH015257.1_74	68539	69228	690	-1	0.461	11	GGAG/GAGG	GENOMAD.037291.VV	9.381e-13	70	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH015257.1_75	69302	69622	321	1	0.495	11	GGA/GAG/AGG	GENOMAD.226037.VP	3.867e-56	190	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_76	69622	71913	2292	1	0.471	11	AGGA/GGAG/GAGG	GENOMAD.146093.VP	1.096e-196	631	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MH015257.1_77	71945	72919	975	1	0.478	11	AGGA	GENOMAD.209542.VP	1.443e-174	544	0	0	0	5262	Schitoviridae	NA	NA	NA	NA
MH015257.1_78	72997	73194	198	-1	0.465	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MH015257.1_79	73272	73619	348	1	0.500	11	AGGA	GENOMAD.170670.VP	1.611e-21	91	0	0	0	5262	Schitoviridae	NA	NA	PF09152;COG3613;TIGR03646	Nucleoside 2-deoxyribosyltransferase
KJ019098.1_1	1	930	930	1	0.446	11	None	GENOMAD.013956.VV	3.362e-122	392	0	0	1	2561	Caudoviricetes	NA	NA	PF08804;K18946	gp32 DNA binding protein like
KJ019098.1_2	957	1280	324	1	0.441	11	AGGAG/GGAGG	GENOMAD.161132.VC	9.097e-40	143	0	0	0	3032	Kyanoviridae	NA	NA	PF00923;PF00127;K02638;TIGR00875;COG0176	fructose-6-phosphate aldolase, TalC/MipB family
KJ019098.1_3	1281	1661	381	-1	0.383	11	AGGA/GGAG/GAGG	GENOMAD.038330.VV	2.549e-21	91	0	0	0	3032	Kyanoviridae	NA	NA	K18946	NA
KJ019098.1_4	1654	2094	441	-1	0.410	11	3Base/5BMM	GENOMAD.195638.VP	1.787e-42	153	0	0	1	2561	Caudoviricetes	NA	NA	PF05876;K21523;COG5410;TIGR01547	Phage terminase large subunit gpA, ATPase domain
KJ019098.1_5	2202	2876	675	1	0.397	11	3Base/5BMM	GENOMAD.036483.VV	1.475e-34	134	0	0	1	3032	Kyanoviridae	NA	NA	PF06841	T4-like virus tail tube protein gp19
KJ019098.1_6	2885	3844	960	1	0.398	11	AGGAG/GGAGG	GENOMAD.025846.VV	4.185e-56	201	0	0	0	3032	Kyanoviridae	NA	NA	NA	NA
KJ019098.1_7	3844	4503	660	1	0.374	11	AGGAG	GENOMAD.020159.VV	3.048e-88	289	0	0	0	2561	Caudoviricetes	NA	NA	PF11246	Base plate wedge protein 53
KJ019098.1_8	4540	5250	711	1	0.392	11	None	GENOMAD.020803.VV	4.461e-56	197	0	0	0	2561	Caudoviricetes	NA	NA	PF12322	T4 bacteriophage base plate protein
KJ019098.1_9	5429	7366	1938	1	0.445	11	AGxAG	GENOMAD.080664.VV	1.284e-09	64	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
KJ019098.1_10	7366	9327	1962	1	0.422	11	GGA/GAG/AGG	GENOMAD.218420.VP	2.884e-29	128	0	0	0	3032	Kyanoviridae	NA	NA	NA	NA
KJ019098.1_11	9362	10711	1350	1	0.373	11	3Base/5BMM	GENOMAD.042487.VV	2.858e-69	245	0	0	0	3032	Kyanoviridae	NA	NA	NA	NA
KJ019098.1_12	10708	12765	2058	1	0.410	11	GGAG/GAGG	GENOMAD.027000.VV	5.958e-82	291	0	0	0	3032	Kyanoviridae	NA	NA	NA	NA
KJ019098.1_13	12768	13469	702	1	0.459	11	GGA/GAG/AGG	GENOMAD.105583.VV	3.453e-48	174	0	0	0	3032	Kyanoviridae	NA	NA	NA	NA
KJ019098.1_14	13508	16297	2790	1	0.469	11	None	GENOMAD.108436.VV	1.949e-33	143	0	0	0	2561	Caudoviricetes	NA	NA	K24213	NA
KJ019098.1_15	16301	16723	423	1	0.426	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KJ019098.1_16	16759	17322	564	1	0.399	11	None	GENOMAD.081681.VV	1.593e-130	409	0	0	0	3032	Kyanoviridae	NA	NA	PF00891;TIGR02021;COG2227	NA
KJ019098.1_17	17319	18410	1092	1	0.422	11	GGAG/GAGG	GENOMAD.047962.VV	1.192e-85	289	0	0	0	3032	Kyanoviridae	NA	NA	NA	NA
KJ019098.1_18	18403	18996	594	1	0.375	11	3Base/5BMM	GENOMAD.053517.VV	3.848e-17	82	0	0	0	3032	Kyanoviridae	NA	NA	NA	NA
KJ019098.1_19	19200	25067	5868	1	0.417	11	None	GENOMAD.025694.VV	7.299e-295	968	0	0	0	3032	Kyanoviridae	NA	NA	K18946	NA
KJ019098.1_20	25110	27218	2109	1	0.400	11	None	GENOMAD.136716.VV	1.749e-90	317	0	0	0	3032	Kyanoviridae	NA	NA	NA	NA
KJ019098.1_21	27318	27668	351	1	0.405	11	GGAG/GAGG	GENOMAD.211398.PC	4.731e-75	245	0	0	0	3032	Kyanoviridae	NA	NA	NA	NA
KJ019098.1_22	27990	28199	210	1	0.367	11	AGGAG/GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KJ019098.1_23	28199	28771	573	1	0.370	11	4Base/6BMM	GENOMAD.178811.VC	6.147e-19	87	0	0	1	1	NA	NA	NA	PF03336	Poxvirus C4/C10 protein
KJ019098.1_24	28801	29355	555	1	0.416	11	GGA/GAG/AGG	GENOMAD.078378.VV	1.675e-07	53	0	0	0	1	NA	NA	NA	PF05711	Macrocin-O-methyltransferase (TylF)
KJ019098.1_25	29348	30109	762	1	0.403	11	GGAGG	GENOMAD.135373.VV	9.584e-144	451	0	0	0	3032	Kyanoviridae	NA	NA	PF01501;COG1442;K00750	Glycosyl transferase family 8
KJ019098.1_26	30190	30411	222	1	0.450	11	AGGA	GENOMAD.111726.VV	9.218e-10	55	0	0	0	3032	Kyanoviridae	NA	NA	NA	NA
KJ019098.1_27	30416	30655	240	1	0.433	11	AGGA/GGAG/GAGG	GENOMAD.127580.VV	1.766e-20	86	0	0	0	3032	Kyanoviridae	NA	NA	NA	NA
KJ019098.1_28	30655	31002	348	1	0.391	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KJ019098.1_29	31023	31220	198	1	0.424	11	AGGAG	GENOMAD.108620.VV	2.194e-34	125	0	0	0	3032	Kyanoviridae	NA	NA	NA	NA
KJ019098.1_30	31291	31461	171	1	0.398	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KJ019098.1_31	31445	31606	162	1	0.364	11	4Base/6BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KJ019098.1_32	31679	31966	288	1	0.451	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KJ019098.1_33	32020	32286	267	1	0.419	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KJ019098.1_34	32276	32533	258	1	0.345	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KJ019098.1_35	32799	33206	408	1	0.556	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KJ019098.1_36	33374	33664	291	1	0.419	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KJ019098.1_37	33666	33938	273	1	0.414	11	None	GENOMAD.074124.VV	8.64e-25	99	0	0	0	3032	Kyanoviridae	NA	NA	NA	NA
KJ019098.1_38	33974	34195	222	1	0.378	11	None	GENOMAD.220667.VV	1.322e-35	129	0	0	0	3032	Kyanoviridae	NA	NA	NA	NA
KJ019098.1_39	34214	34582	369	1	0.396	11	3Base/5BMM	GENOMAD.111844.VV	4.591e-13	67	0	0	0	2561	Caudoviricetes	NA	NA	PF14439;TIGR02571;COG0590	ComE operon protein 2
KJ019098.1_40	34582	34779	198	1	0.419	11	GGxGG	GENOMAD.160926.VV	7.889e-15	69	0	0	0	3032	Kyanoviridae	NA	NA	NA	NA
KJ019098.1_41	34776	34994	219	1	0.374	11	GGAG/GAGG	GENOMAD.114611.VV	4.118e-39	139	0	0	0	3032	Kyanoviridae	NA	NA	NA	NA
KJ019098.1_42	34994	35194	201	1	0.393	11	GGA/GAG/AGG	GENOMAD.081377.VV	9.298e-14	66	0	0	0	3032	Kyanoviridae	NA	NA	NA	NA
KJ019098.1_43	35213	35521	309	1	0.398	11	GGAG/GAGG	GENOMAD.059015.VV	6.584e-33	123	0	0	0	3032	Kyanoviridae	NA	NA	NA	NA
KJ019098.1_44	35514	35693	180	1	0.378	11	GGA/GAG/AGG	GENOMAD.086362.VV	0.0004542	38	0	0	0	6064	Autographiviridae	NA	NA	NA	NA
KJ019098.1_45	35704	35889	186	1	0.414	11	AGxAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KJ019098.1_46	35896	36300	405	1	0.447	11	None	GENOMAD.130844.VV	2.206e-26	106	0	0	0	3032	Kyanoviridae	NA	NA	NA	NA
KJ019098.1_47	36380	36982	603	1	0.385	11	None	GENOMAD.133201.VV	3.516e-51	181	0	0	0	3032	Kyanoviridae	NA	NA	NA	NA
KJ019098.1_48	37031	38212	1182	1	0.405	11	AGGA	GENOMAD.106964.VV	1.511e-97	325	0	0	0	3032	Kyanoviridae	NA	NA	PF02384;TIGR00537;COG2242	N-6 DNA Methylase
KJ019098.1_49	38297	39748	1452	1	0.419	11	AGGA	GENOMAD.026155.VV	2.578e-42	166	0	0	0	3032	Kyanoviridae	NA	NA	NA	NA
KJ019098.1_50	39999	40283	285	1	0.421	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KJ019098.1_51	40403	40753	351	1	0.462	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KJ019098.1_52	40848	41114	267	1	0.393	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KJ019098.1_53	41558	41749	192	1	0.339	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KJ019098.1_54	41746	41967	222	1	0.419	11	None	GENOMAD.146908.VV	1.632e-33	123	0	0	0	3032	Kyanoviridae	NA	NA	NA	NA
KJ019098.1_55	41997	42242	246	1	0.386	11	None	GENOMAD.200092.VV	1.032e-49	170	0	0	0	3032	Kyanoviridae	NA	NA	NA	NA
KJ019098.1_56	42323	42565	243	1	0.428	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KJ019098.1_57	42643	42894	252	1	0.353	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KJ019098.1_58	43238	43435	198	1	0.364	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KJ019098.1_59	43596	44105	510	1	0.482	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KJ019098.1_60	44203	44748	546	1	0.443	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KJ019098.1_61	44833	45084	252	1	0.512	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KJ019098.1_62	45154	46059	906	1	0.424	11	None	GENOMAD.027503.VV	1.829e-79	268	0	0	1	3032	Kyanoviridae	NA	NA	PF19782	NA
KJ019098.1_63	46059	46253	195	1	0.426	11	GGAG/GAGG	GENOMAD.099719.VV	1.337e-16	74	0	0	0	3032	Kyanoviridae	NA	NA	NA	NA
KJ019098.1_64	46304	46561	258	1	0.415	11	None	GENOMAD.068485.VV	4.024e-30	114	0	0	1	3032	Kyanoviridae	NA	NA	PF19782	NA
KJ019098.1_65	46760	47110	351	1	0.405	11	None	GENOMAD.200902.VV	4.13e-20	87	0	0	0	3032	Kyanoviridae	NA	NA	NA	NA
KJ019098.1_66	47110	47313	204	1	0.387	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
KJ019098.1_67	47313	47687	375	1	0.440	11	None	GENOMAD.121250.VV	2.057e-63	212	0	0	0	3032	Kyanoviridae	NA	NA	NA	NA
KJ019098.1_68	47684	47875	192	1	0.385	11	AGGA/GGAG/GAGG	GENOMAD.084776.VV	1.602e-14	68	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
KJ019098.1_69	47865	48017	153	1	0.379	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
