gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_species	vfdb_short_name	vfdb_description	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
NC_009987.1_CDS_0001	90	200	+	NC_009987.1	13.7	21884	85.0	1.0	1.792e-23	NC_003793_p7	21884	97.222107	7.391785713931938e-28	No_custom_HMM	No_custom_HMM	No_custom_HMM	21884	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	4
NC_009987.1_CDS_0002	482	730	+	NC_009987.1	45.9	16578	202.0	1.0	3.6580000000000004e-63	EF506570_p3	16578	176.75676	1.6309882750886407e-52	No_custom_HMM	No_custom_HMM	No_custom_HMM	16578	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	4
NC_009987.1_CDS_0003	1082	1381	+	NC_009987.1	36.9	38090	239.0	1.0	1.457e-75	EF506570_p4	38090	206.978455	7.398024740462009e-62	No_custom_HMM	No_custom_HMM	No_custom_HMM	38090	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	4
NC_009987.1_CDS_0004	1411	1851	+	NC_009987.1	37.8	15243	371.0	1.0	3.282e-120	EF506570_p5	15243	323.478394	3.549925814371556e-97	No_custom_HMM	No_custom_HMM	No_custom_HMM	15243	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	4
NC_009987.1_CDS_0005	2004	2207	+	NC_009987.1	10.1	12405	147.0	1.0	2.1649999999999998e-44	SVU28974_p13	12405	129.606995	8.390825164009891e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	12405	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	4
NC_009987.1_CDS_0006	2207	3220	+	NC_009987.1	71.2	11343	655.0	0.926	3.6209999999999996e-215	NC_003793_p1	11343	606.391846	2.978968030173289e-182	No_custom_HMM	No_custom_HMM	No_custom_HMM	11343	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	4
NC_009987.1_CDS_0007	3213	3590	+	NC_009987.1	47.7	7654	124.0	0.783	8.924e-36	p443684 VI_12295	7654	139.759933	6.390277644283602e-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	7654	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	4
NC_009987.1_CDS_0008	3590	3826	+	NC_009987.1	24.0	5673	139.0	0.849	1.5419999999999999e-41	NC_001270_p3	5673	130.878769	3.0102726326270063e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	5673	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	4
NC_009987.1_CDS_0009	3838	6024	+	NC_009987.1	266.1	14869	1750.0	1.0	0.0	NC_003793_p5	14869	1567.894653	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	14869	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	4
NC_009987.1_CDS_0010	6506	6039	-	NC_009987.1	77.3	14869	160.0	0.799	2.464e-41	NC_003793_p5	14869	109.682503	3.1212797373890957e-31	No_custom_HMM	No_custom_HMM	No_custom_HMM	14869	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	4
NC_009987.1_CDS_0011	6624	7712	+	NC_009987.1	119.3	8463	413.0	0.62	6.244e-131	p48850 VI_03932	8463	432.417816	2.6963643759812448e-129	No_custom_HMM	No_custom_HMM	No_custom_HMM	8463	Pyrodigal-gv_0.3.1	CDS	#fea328	transposase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	4
MT495635.1_CDS_0001	378	1	-	MT495635.1	34.0	638	120.0	0.5	2.7719999999999997e-33	p438490 VI_02648	638	130.679886	7.26581070502254e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	638	Pyrodigal-gv_0.3.1	CDS	#a861e3	transcriptional regulator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT495635.1_CDS_0002	515	856	+	MT495635.1	28.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT495635.1_CDS_0003	856	1983	+	MT495635.1	123.8	453	368.0	0.587	2.19e-115	p438425 VI_01048	453	341.89801	1.5201246722633676e-101	No_custom_HMM	No_custom_HMM	No_custom_HMM	453	Pyrodigal-gv_0.3.1	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT495635.1_CDS_0004	1988	2299	+	MT495635.1	58.2	4994	162.0	0.766	1.05e-48	LC066596_p3	4994	139.93895	6.359028833596652e-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	4994	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT495635.1_CDS_0005	2368	2568	+	MT495635.1	28.0	7106	88.0	0.66	1.019e-23	p440984 VI_08961	7106	102.915901	1.7408599764647228e-29	No_custom_HMM	No_custom_HMM	No_custom_HMM	7106	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT495635.1_CDS_0006	2568	2903	+	MT495635.1	46.8	12382	246.0	1.0	4.744e-78	LC066596_p5	12382	231.393661	2.717326162004296e-69	No_custom_HMM	No_custom_HMM	No_custom_HMM	12382	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT495635.1_CDS_0007	2983	4263	+	MT495635.1	83.8	13221	810.0	0.909	1.905e-267	NC_021866_p7	13221	823.827148	7.124432178495311e-248	No_custom_HMM	No_custom_HMM	No_custom_HMM	13221	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT495635.1_CDS_0008	4260	4535	+	MT495635.1	29.4	1242	54.0	0.348	5.164e-11	p296981 VI_03025	1242	82.056824	4.954887466133658e-23	No_custom_HMM	No_custom_HMM	No_custom_HMM	1242	Pyrodigal-gv_0.3.1	CDS	#3e83f6	minor head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT495635.1_CDS_0009	4532	5626	+	MT495635.1	107.0	197	176.0	0.433	4.182e-50	p439678 VI_01075	197	278.518616	3.112377940279571e-82	No_custom_HMM	No_custom_HMM	No_custom_HMM	197	Pyrodigal-gv_0.3.1	CDS	#ff59f5	Zot-like toxin	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT495635.1_CDS_0010	5731	6447	+	MT495635.1	62.8	9651	381.0	0.74	9.704000000000001e-122	p414131 VI_05565	9651	292.498749	5.336961847598998e-87	No_custom_HMM	No_custom_HMM	No_custom_HMM	9651	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT495635.1_CDS_0011	6491	6922	+	MT495635.1	72.8	11797	362.0	1.0	1.487e-117	NC_008575_p12	11797	328.053101	1.0660581468044664e-98	No_custom_HMM	No_custom_HMM	No_custom_HMM	11797	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AB259123.2_CDS_0001	1	327	+	AB259123.2	25.5	2866	147.0	0.672	1.686e-43	NC_023586_p5	2866	142.543869	1.2697535004211572e-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	2866	Pyrodigal-gv_0.3.1	CDS	#ffdf59	single strand DNA binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AB259123.2_CDS_0002	399	683	+	AB259123.2	34.2	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AB259123.2_CDS_0003	708	905	+	AB259123.2	13.0	9247	121.0	0.902	2.7360000000000003e-35	NC_021862_p1	9247	114.5597	3.682031772614175e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	9247	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AB259123.2_CDS_0004	905	1201	+	AB259123.2	39.7	6333	132.0	0.663	1.718e-38	p437358 VI_05501	6333	134.502106	3.123968457088782e-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	6333	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AB259123.2_CDS_0005	1201	1410	+	AB259123.2	5.6	14400	150.0	1.0	2.612e-45	AB981170_p5	14400	143.780212	3.035997934185628e-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	14400	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AB259123.2_CDS_0006	1410	1619	+	AB259123.2	40.4	11094	160.0	1.0	6.956e-49	AB981170_p6	11094	152.460342	5.908476878842997e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	11094	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AB259123.2_CDS_0007	1622	1870	+	AB259123.2	7.1	969	83.0	0.52	9.028e-22	p438115 VI_01058	969	80.808754	1.4476003065064507e-22	No_custom_HMM	No_custom_HMM	No_custom_HMM	969	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AB259123.2_CDS_0008	1873	2097	+	AB259123.2	25.6	2186	66.0	0.485	3.345e-16	AB981170_p8	2186	75.240639	6.208590556360115e-21	No_custom_HMM	No_custom_HMM	No_custom_HMM	2186	Pyrodigal-gv_0.3.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AB259123.2_CDS_0009	2173	3669	+	AB259123.2	101.9	4544	668.0	0.661	2.806e-216	AB981170_p9	4544	608.567871	2.25252439497124e-182	No_custom_HMM	No_custom_HMM	No_custom_HMM	4544	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AB259123.2_CDS_0010	3682	4011	+	AB259123.2	45.9	974	124.0	0.577	2.142e-35	p437363 VI_05501	974	119.108444	2.976385798385029e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	974	Pyrodigal-gv_0.3.1	CDS	#3e83f6	minor head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AB259123.2_CDS_0011	4016	5335	+	AB259123.2	132.0	197	161.0	0.392	4.118e-45	p439678 VI_01075	197	335.778442	1.3528859984803844e-99	No_custom_HMM	No_custom_HMM	No_custom_HMM	197	Pyrodigal-gv_0.3.1	CDS	#ff59f5	Zot-like toxin	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AB259123.2_CDS_0012	5619	5332	-	AB259123.2	19.8	19405	216.0	1.0	7.82e-68	p417816 VI_05577	19405	191.898956	3.51056839607989e-57	No_custom_HMM	No_custom_HMM	No_custom_HMM	19405	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AB259123.2_CDS_0013	6222	7157	+	AB259123.2	58.6	3419	378.0	0.673	4.407e-120	p439112 VI_05608	3419	397.68927	6.740116351151701e-119	No_custom_HMM	No_custom_HMM	No_custom_HMM	3419	Pyrodigal-gv_0.3.1	CDS	#ffdf59	rolling circle DNA replication initiation	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AB259123.2_CDS_0014	7878	7165	-	AB259123.2	17.6	21784	592.0	1.0	2.545e-195	p414128 VI_05565	21784	566.289734	1.2892644018762888e-170	No_custom_HMM	No_custom_HMM	No_custom_HMM	21784	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AB259123.2_CDS_0015	8495	7905	-	AB259123.2	36.0	125	151.0	0.529	9.905e-44	p108293 VI_06205	125	243.105316	6.519901263140809e-72	No_custom_HMM	No_custom_HMM	No_custom_HMM	125	Pyrodigal-gv_0.3.1	CDS	#ffdf59	DNA invertase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AB259123.2_CDS_0016	8895	8599	-	AB259123.2	24.5	4441	104.0	0.537	1.154e-28	p152087 VI_05530	4441	105.91626	2.1012520957517175e-30	No_custom_HMM	No_custom_HMM	No_custom_HMM	4441	Pyrodigal-gv_0.3.1	CDS	#ffdf59	HTH DNA binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH649021.1_CDS_0001	1	1473	+	MH649021.1	141.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	1698	203.752472	1.4212229281027753e-59	No_custom_HMM	No_custom_HMM	No_custom_HMM	1698	Pyrodigal-gv_0.3.1	CDS	#3e83f6	minor head protein; receptor binding	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH649021.1_CDS_0002	1475	1792	+	MH649021.1	21.3	306	78.0	0.413	1.493e-19	p441924 VI_08397	974	60.092884	6.665600440592935e-16	No_custom_HMM	No_custom_HMM	No_custom_HMM	306	Pyrodigal-gv_0.3.1	CDS	#3e83f6	minor head protein Ace-like	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH649021.1_CDS_0003	1795	2970	+	MH649021.1	88.9	197	156.0	0.38	1.702e-43	p439678 VI_01075	197	293.067932	1.206629686764874e-86	No_custom_HMM	No_custom_HMM	No_custom_HMM	197	Pyrodigal-gv_0.3.1	CDS	#ff59f5	Zot-like toxin	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH649021.1_CDS_0004	3193	3654	+	MH649021.1	4.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH649021.1_CDS_0005	3875	3507	-	MH649021.1	27.2	1668	209.0	0.821	1.4570000000000001e-64	p440314 VI_06404	1668	187.953201	1.115597451113224e-55	No_custom_HMM	No_custom_HMM	No_custom_HMM	1668	Pyrodigal-gv_0.3.1	CDS	#07e9a2	tail assembly protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH649021.1_CDS_0006	4287	3835	-	MH649021.1	39.9	638	136.0	0.488	9.247e-39	p438490 VI_02648	638	140.749588	5.706739919404965e-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	638	Pyrodigal-gv_0.3.1	CDS	#a861e3	transcriptional regulator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH649021.1_CDS_0007	4465	4680	+	MH649021.1	15.4	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH649021.1_CDS_0008	4683	4898	+	MH649021.1	16.3	17357	138.0	1.0	3.267e-41	p6175 VI_06632	17357	132.153671	9.358967948221753e-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	17357	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH649021.1_CDS_0009	4891	6144	+	MH649021.1	114.4	453	225.0	0.425	3.596e-66	p438425 VI_01048	453	331.750641	1.8222843991610138e-98	No_custom_HMM	No_custom_HMM	No_custom_HMM	453	Pyrodigal-gv_0.3.1	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH649021.1_CDS_0010	6137	6448	+	MH649021.1	15.8	929	115.0	0.576	4.633e-32	p442863 VI_07506	929	110.314743	9.180162385881672e-32	No_custom_HMM	No_custom_HMM	No_custom_HMM	929	Pyrodigal-gv_0.3.1	CDS	#ff59f5	RstB sensor of two protein system	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH649021.1_CDS_0011	6461	6706	+	MH649021.1	13.7	2924	78.0	0.501	3.706e-20	p441921 VI_08397	2924	90.070877	1.912573766910558e-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	2924	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH649021.1_CDS_0012	6727	6861	+	MH649021.1	10.6	3354	83.0	0.88	1.3499999999999999e-22	p441922 VI_08397	3354	85.780716	2.636035914445475e-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	3354	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major capsid protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH649021.1_CDS_0013	6876	6971	+	MH649021.1	3.5	25361	41.0	0.678	3.848e-08	NC_004306_p2	25361	47.587788	2.640908945431794e-12	No_custom_HMM	No_custom_HMM	No_custom_HMM	25361	Pyrodigal-gv_0.3.1	CDS	#3e83f6	minor head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT135310.1_CDS_0001	1	396	+	MT135310.1	51.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT135310.1_CDS_0002	489	1772	+	MT135310.1	182.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT135310.1_CDS_0003	1765	1911	+	MT135310.1	6.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT135310.1_CDS_0004	1908	2057	+	MT135310.1	8.4	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT135310.1_CDS_0005	2070	2285	+	MT135310.1	12.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT135310.1_CDS_0006	2282	2995	+	MT135310.1	47.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT135310.1_CDS_0007	2983	3126	+	MT135310.1	1.1	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT135310.1_CDS_0008	3143	3340	+	MT135310.1	7.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT135310.1_CDS_0009	3383	3757	+	MT135310.1	18.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	197	37.006195	5.277241406119804e-09	No_custom_HMM	No_custom_HMM	No_custom_HMM	197	Pyrodigal-gv_0.3.1	CDS	#ff59f5	Zot-like toxin	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
