gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_species	vfdb_short_name	vfdb_description	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
MF695815.1_CDS_0025	24320	23067	-	MF695815.1	61.6	12766	188.0	0.958	4.829e-57	p385200 VI_09711	1	279.739014	1.5615261037102338e-82	No_custom_HMM	No_custom_HMM	No_custom_HMM	12766	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MF695815.1_CDS_0026	24609	24376	-	MF695815.1	18.2	539	116.0	0.811	1.786e-32	p381218 VI_06799	539	124.430771	2.1352717251172778e-36	No_custom_HMM	No_custom_HMM	No_custom_HMM	539	Pyrodigal-gv_0.3.1	CDS	#fea328	excisionase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MF695815.1_CDS_0027	24879	24667	-	MF695815.1	20.6	2728	177.0	1.0	1.127e-53	p358070 VI_11193	2728	174.676331	5.0088947530253844e-52	No_custom_HMM	No_custom_HMM	No_custom_HMM	2728	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MF695815.1_CDS_0028	25100	24876	-	MF695815.1	10.1	1001	130.0	0.837	3.679e-37	p391299 VI_11878	1001	127.411415	3.0915919944582092e-37	No_custom_HMM	No_custom_HMM	No_custom_HMM	1001	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MF695815.1_CDS_0029	25812	25090	-	MF695815.1	77.8	63	155.0	0.397	6.467e-42	p55303 VI_07981	63	159.261414	3.870732437388115e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	63	Pyrodigal-gv_0.3.1	CDS	#a861e3	anti-repressor Ant	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MF695815.1_CDS_0030	26399	25821	-	MF695815.1	70.0	1515	333.0	0.836	3.019e-105	p358524 VI_08431	1515	327.666107	4.380507190685768e-98	No_custom_HMM	No_custom_HMM	No_custom_HMM	1515	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MF695815.1_CDS_0031	26811	26380	-	MF695815.1	37.2	1886	135.0	0.721	1.131e-38	p281085 VI_11962	1886	225.257034	3.979989802099579e-67	No_custom_HMM	No_custom_HMM	No_custom_HMM	1886	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MF695815.1_CDS_0032	27252	26998	-	MF695815.1	28.8	340	85.0	0.639	1.366e-21	p187449 VI_01388	340	113.671684	5.557908460673392e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	340	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MF695815.1_CDS_0033	27610	27245	-	MF695815.1	6.2	1737	197.0	0.786	1.3699999999999999e-59	p358530 VI_08431	1737	187.801361	1.2036142754239698e-55	No_custom_HMM	No_custom_HMM	No_custom_HMM	1737	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MF695815.1_CDS_0034	27968	27780	-	MF695815.1	17.8	1478	108.0	0.828	4.693e-30	p358531 VI_08431	1478	121.029259	2.879446811513139e-35	No_custom_HMM	No_custom_HMM	No_custom_HMM	1478	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MF695815.1_CDS_0035	28275	27961	-	MF695815.1	19.0	2583	230.0	1.0	1.298e-71	p358532 VI_08431	2583	215.086075	2.513407971329975e-64	No_custom_HMM	No_custom_HMM	No_custom_HMM	2583	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MF695815.1_CDS_0036	29114	28446	-	MF695815.1	23.3	8558	96.0	0.596	2.1620000000000003e-25	p316397 VI_07324	4	198.204712	4.2552801254291075e-58	No_custom_HMM	No_custom_HMM	No_custom_HMM	8558	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MF695815.1_CDS_0037	29212	29433	+	MF695815.1	9.6	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	3	35.753567	1.600482222148417e-08	No_custom_HMM	No_custom_HMM	No_custom_HMM	3	Pyrodigal-gv_0.3.1	CDS	#a861e3	transcriptional repressor	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MF695815.1_CDS_0038	29408	29701	+	MF695815.1	13.1	852	138.0	0.786	9.208e-40	NC_021563_p7	852	140.79866	2.529633327112742e-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	852	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MF695815.1_CDS_0039	29960	30328	+	MF695815.1	43.8	1347	201.0	0.799	7.03e-61	p41348 VI_09414	1347	209.837265	1.122574509513109e-61	No_custom_HMM	No_custom_HMM	No_custom_HMM	1347	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MF695815.1_CDS_0040	30368	32026	+	MF695815.1	165.6	16	74.0	0.201	4.825e-14	NC_027402_p36	16	369.088989	1.1115576525679002e-109	No_custom_HMM	No_custom_HMM	No_custom_HMM	16	Pyrodigal-gv_0.3.1	CDS	#ffdf59	DNA helicase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MF695815.1_CDS_0041	32028	32990	+	MF695815.1	73.9	510	203.0	0.352	2.357e-57	p276824 VI_04255	510	462.54776	5.539858492501392e-138	No_custom_HMM	No_custom_HMM	No_custom_HMM	510	Pyrodigal-gv_0.3.1	CDS	#ffdf59	DNA primase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MF695815.1_CDS_0042	32987	33463	+	MF695815.1	41.0	2887	393.0	1.0	5.731e-127	p167019 VI_03309	2887	366.862701	1.904145256914403e-110	No_custom_HMM	No_custom_HMM	No_custom_HMM	2887	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MF695815.1_CDS_0043	33460	34242	+	MF695815.1	54.0	127	76.0	0.359	1.172e-16	p219679 VI_05723	127	314.860168	8.767819897695305e-94	No_custom_HMM	No_custom_HMM	No_custom_HMM	127	Pyrodigal-gv_0.3.1	CDS	#a861e3	anti-termination protein Q-like	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MF695815.1_CDS_0044	34398	34655	+	MF695815.1	8.3	3501	189.0	1.0	1.3210000000000002e-57	p167017 VI_03309	3501	164.299057	9.62023836397622e-49	No_custom_HMM	No_custom_HMM	No_custom_HMM	3501	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MF695815.1_CDS_0045	35034	34561	-	MF695815.1	2.6	5286	48.0	0.294	1.292e-07	p111380 VI_01789	5286	59.648674	8.209033046008947e-16	No_custom_HMM	No_custom_HMM	No_custom_HMM	5286	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MF695815.1_CDS_0046	35592	35903	+	MF695815.1	39.4	785	110.0	0.569	1.256e-29	p416237 VI_06338	785	133.333786	5.008129265931042e-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	785	Pyrodigal-gv_0.3.1	CDS	#f35f49	holin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MF695815.1_CDS_0047	35900	36439	+	MF695815.1	61.8	12853	194.0	0.706	3.4720000000000005e-58	p348329 VI_09236	12853	206.973175	2.319853444363266e-61	No_custom_HMM	No_custom_HMM	No_custom_HMM	12853	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MF695815.1_CDS_0048	36436	36783	+	MF695815.1	44.6	1356	70.0	0.468	2.224e-16	NC_023590_p44	1356	118.32119	5.2211923665404734e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	1356	Pyrodigal-gv_0.3.1	CDS	#f35f49	holin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MF695815.1_CDS_0049	36780	37055	+	MF695815.1	47.4	1026	76.0	0.431	7.998e-18	MG897800_p45	1026	109.105728	1.9603167347438094e-31	No_custom_HMM	No_custom_HMM	No_custom_HMM	1026	Pyrodigal-gv_0.3.1	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MF695815.1_CDS_0050	38013	38258	+	MF695815.1	38.1	571	106.0	0.715	2.3670000000000002e-28	KX987158_p18	571	117.261841	6.4379168347379e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	571	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MF695815.1_CDS_0051	38330	38536	+	MF695815.1	14.4	924	42.0	0.357	8.908e-06	NC_006949_p36	924	40.441681	4.975418008267637e-10	No_custom_HMM	No_custom_HMM	No_custom_HMM	924	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MF695815.1_CDS_0052	38608	38898	+	MF695815.1	10.4	2323	105.0	0.573	6.681e-28	p305521 VI_07356	2323	114.725868	4.080562918762144e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	2323	Pyrodigal-gv_0.3.1	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MF695815.1_CDS_0053	38911	39120	+	MF695815.1	29.6	24041	176.0	1.0	1.47e-53	p258905 VI_10210	24041	171.516296	5.872975450651339e-51	No_custom_HMM	No_custom_HMM	No_custom_HMM	24041	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0001	510	1406	+	AP012539.1	28.3	1	87.0	0.232	1.407e-18	p428256 VI_04636	1	198.254395	7.314122082182936e-58	No_custom_HMM	No_custom_HMM	No_custom_HMM	1	Pyrodigal-gv_0.3.1	CDS	#fea328	integrase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0002	1578	1387	-	AP012539.1	12.9	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	66	35.2873	2.0593097901522467e-08	No_custom_HMM	No_custom_HMM	No_custom_HMM	66	Pyrodigal-gv_0.3.1	CDS	#fea328	excisionase and transcriptional regulator	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0003	2004	1660	-	AP012539.1	10.0	1229	173.0	0.741	1.2299999999999999e-51	p181864 VI_02916	1229	173.244507	3.1470550935263614e-51	No_custom_HMM	No_custom_HMM	No_custom_HMM	1229	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0004	2198	2031	-	AP012539.1	12.8	676	106.0	0.929	2.8689999999999997e-29	p96304 VI_09436	676	129.315109	8.341299658379204e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	676	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0005	2873	2241	-	AP012539.1	45.8	377	297.0	0.626	6.838e-92	p209603 VI_08256	377	309.910858	1.9029341944206676e-92	No_custom_HMM	No_custom_HMM	No_custom_HMM	377	Pyrodigal-gv_0.3.1	CDS	#a861e3	anti-repressor Ant	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0006	3925	3197	-	AP012539.1	87.9	1726	159.0	0.426	2.924e-44	p249284 VI_01404	1726	321.923065	7.738614323928898e-96	No_custom_HMM	No_custom_HMM	No_custom_HMM	1726	Pyrodigal-gv_0.3.1	CDS	#a861e3	anti-repressor	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0007	4386	4021	-	AP012539.1	23.7	24004	156.0	1.0	7.721999999999999e-47	p290494 VI_08668	924	165.95343	2.60412496759698e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	24004	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0008	4739	4605	-	AP012539.1	20.2	5117	95.0	0.996	3.08e-24	NC_011356_p6	5117	77.090408	2.8733507832068127e-21	No_custom_HMM	No_custom_HMM	No_custom_HMM	5117	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0009	5249	5073	-	AP012539.1	5.3	16308	159.0	1.0	6.803e-48	NC_011356_p8	16308	157.923538	8.979643869944534e-47	No_custom_HMM	No_custom_HMM	No_custom_HMM	16308	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0010	6198	5251	-	AP012539.1	73.3	250	257.0	0.576	2.06e-77	p280429 VI_07926	250	231.701263	2.9416902720118247e-68	No_custom_HMM	No_custom_HMM	No_custom_HMM	250	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0011	6416	6195	-	AP012539.1	2.8	54	59.0	0.473	6.392e-13	MF490239_p53	54	91.358467	6.778639524258579e-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	54	Pyrodigal-gv_0.3.1	CDS	#838383	DksA-like zinc-finger protein	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0012	6730	6515	-	AP012539.1	16.9	18824	135.0	0.894	2.597e-32	JX006077_p2	303	123.722603	4.9484310380044275e-36	No_custom_HMM	No_custom_HMM	No_custom_HMM	18824	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0013	6998	6807	-	AP012539.1	4.3	292	106.0	0.797	4.547e-29	p252057 VI_03838	292	122.900574	8.784619158914823e-36	No_custom_HMM	No_custom_HMM	No_custom_HMM	292	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0014	7153	6971	-	AP012539.1	-0.2	1998	108.0	0.981	3.8560000000000005e-30	p384358 VI_08434	1998	115.185127	1.3379398299301878e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	1998	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0015	7830	7150	-	AP012539.1	64.7	149	232.0	0.603	4.547e-70	p35323 VI_03424	149	225.840637	2.535705899962344e-66	No_custom_HMM	No_custom_HMM	No_custom_HMM	149	Pyrodigal-gv_0.3.1	CDS	#ffdf59	exonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0016	8612	7827	-	AP012539.1	97.5	12233	278.0	0.944	2.458e-87	p296810 VI_11503	252	427.552338	3.807459508443287e-128	No_custom_HMM	No_custom_HMM	No_custom_HMM	12233	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RecT-like ssDNA annealing protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0017	9654	8767	-	AP012539.1	65.4	4869	244.0	0.789	1.367e-75	p364377 VI_11497	157	476.09024	4.224750396465471e-142	No_custom_HMM	No_custom_HMM	No_custom_HMM	4869	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0018	9980	9654	-	AP012539.1	41.3	9928	89.0	1.0	7.201e-24	p328182 VI_07155	9928	99.691734	1.031373324003289e-28	No_custom_HMM	No_custom_HMM	No_custom_HMM	9928	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0019	10294	9986	-	AP012539.1	20.0	646	174.0	0.942	9.535e-52	AP012530_p18	646	163.461761	5.668899738226024e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	646	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	unknown function	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0020	10728	10477	-	AP012539.1	16.6	2471	220.0	1.0	1.233e-68	NC_019715_p34	2471	205.519547	1.4199514791144215e-61	No_custom_HMM	No_custom_HMM	No_custom_HMM	2471	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0021	11059	10787	-	AP012539.1	5.7	271	57.0	0.355	1.619e-11	NC_005841_p21	271	89.554924	4.461068813011486e-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	271	Pyrodigal-gv_0.3.1	CDS	#a861e3	anti-termination protein N-like	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0022	11219	11037	-	AP012539.1	1.1	3137	159.0	1.0	1.035e-47	AP012530_p21	3137	162.64888	3.143185362662712e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	3137	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0023	12311	11790	-	AP012539.1	33.3	2602	360.0	0.981	2.8110000000000002e-115	p430001 VI_11641	2602	340.42981	3.5605281219649153e-102	No_custom_HMM	No_custom_HMM	No_custom_HMM	2602	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0024	13466	12813	-	AP012539.1	30.8	8558	154.0	0.841	2.466e-45	p316397 VI_07324	4	203.694351	9.158666654900661e-60	No_custom_HMM	No_custom_HMM	No_custom_HMM	8558	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0025	13583	13798	+	AP012539.1	7.1	35	40.0	0.349	4.943e-06	p323300 VI_10199	3	50.079613	7.184335648697501e-13	No_custom_HMM	No_custom_HMM	No_custom_HMM	35	Pyrodigal-gv_0.3.1	CDS	#a861e3	transcriptional repressor	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0026	13940	14236	+	AP012539.1	5.8	191	118.0	0.604	2.693e-32	p374877 VI_08596	191	126.763191	7.780758689180194e-37	No_custom_HMM	No_custom_HMM	No_custom_HMM	191	Pyrodigal-gv_0.3.1	CDS	#a861e3	CII-like transcriptional activator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0027	14269	14430	+	AP012539.1	11.1	1331	118.0	1.0	1.464e-33	NC_019705_p46	1331	128.36824	1.4945009601517836e-37	No_custom_HMM	No_custom_HMM	No_custom_HMM	1331	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0028	14417	15238	+	AP012539.1	67.6	277	176.0	0.574	1.271e-48	p412433 VI_08525	345	352.781189	3.916051604678668e-105	No_custom_HMM	No_custom_HMM	No_custom_HMM	277	Pyrodigal-gv_0.3.1	CDS	#ffdf59	replication initiation O-like	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0029	15235	16611	+	AP012539.1	110.1	11530	410.0	0.771	6.343000000000001e-131	p393811 VI_07291	19	455.254303	8.822966934851208e-136	No_custom_HMM	No_custom_HMM	No_custom_HMM	11530	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0030	16608	16712	+	AP012539.1	-4.4	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0031	16690	17301	+	AP012539.1	9.2	99	126.0	0.469	1.8040000000000001e-34	KY385423_p40	99	241.8965	3.4905276867579664e-71	No_custom_HMM	No_custom_HMM	No_custom_HMM	99	Pyrodigal-gv_0.3.1	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0032	17548	17763	+	AP012539.1	0.5	1785	91.0	0.669	1.1679999999999999e-23	NC_031918_p20	1785	120.432304	4.94696686890567e-35	No_custom_HMM	No_custom_HMM	No_custom_HMM	1785	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AP012539.1_CDS_0033	17765	18097	+	AP012539.1	0.4	343	60.0	0.349	1.023e-12	p300860 VI_09546	343	104.144859	9.650391038796518e-30	No_custom_HMM	No_custom_HMM	No_custom_HMM	343	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
