gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_16	12736	14526	1791	1	0.652	11	GGA/GAG/AGG	GENOMAD.169679.VV	2.901e-14	79	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_17	14583	14933	351	1	0.652	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_18	14935	15510	576	-1	0.641	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_19	15525	16112	588	-1	0.646	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_20	16606	16752	147	-1	0.646	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_21	17034	18650	1617	1	0.620	11	AGGAG	GENOMAD.169313.VV	2.237e-06	53	0	0	0	3085	Alexandravirus	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_22	18711	19313	603	-1	0.672	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_23	19390	19863	474	1	0.688	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_24	19845	20075	231	-1	0.649	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_25	20163	20885	723	-1	0.638	11	GGA/GAG/AGG	GENOMAD.080889.VV	1.984e-07	54	0	0	0	14827	Thetisvirus ssm1	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_26	20892	21587	696	-1	0.573	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_27	21598	22329	732	-1	0.633	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_28	22370	22981	612	-1	0.611	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_29	23649	24320	672	-1	0.604	11	GGAG/GAGG	GENOMAD.043467.VV	7.838e-10	61	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_30	24336	29315	4980	-1	0.638	11	GGAGG	GENOMAD.115150.VV	3.442e-34	147	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_31	29454	30098	645	1	0.633	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_32	30168	30839	672	1	0.573	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_33	30854	31474	621	1	0.567	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_34	31471	31791	321	1	0.595	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_35	31851	34934	3084	1	0.648	11	GGxGG	GENOMAD.082118.VV	4.758e-19	96	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_36	34973	37549	2577	1	0.651	11	None	GENOMAD.050338.VV	4.757e-24	112	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_37	37539	37877	339	1	0.649	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_38	37874	38371	498	1	0.653	11	GGAGG	GENOMAD.063224.VV	1.065e-07	53	0	0	0	1246	Caudoviricetes	NA	NA	PF07733	Bacterial DNA polymerase III alpha NTPase domain
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_39	38399	38950	552	1	0.621	11	AGGAG	GENOMAD.070807.VV	1.577e-05	47	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_40	38947	39288	342	1	0.608	11	AGxAGG/AGGxGG	GENOMAD.067763.VV	1.275e-14	71	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_41	39285	39635	351	1	0.632	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_42	39635	40030	396	1	0.649	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_43	40080	40817	738	1	0.636	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_44	40963	42363	1401	1	0.642	11	GGA/GAG/AGG	GENOMAD.062403.VV	6.37e-18	90	0	0	1	1246	Caudoviricetes	NA	NA	PF08804;K18946	gp32 DNA binding protein like
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_45	42401	43450	1050	1	0.573	11	AGGA	GENOMAD.038271.VV	1.182e-36	145	0	0	0	1246	Caudoviricetes	NA	NA	PF00154;TIGR02012;COG5404;K04484	protein RecA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_46	43447	43959	513	1	0.635	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_47	43956	45431	1476	1	0.625	11	None	GENOMAD.055421.VV	1.768e-31	133	0	0	0	1246	Caudoviricetes	NA	NA	PF16203;K18959;TIGR00603;COG1061	DNA repair helicase rad25
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_48	45484	45987	504	1	0.593	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_49	45969	46802	834	-1	0.604	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_50	46799	47524	726	-1	0.627	11	GGA/GAG/AGG	GENOMAD.075079.VV	5.355e-12	68	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_51	47528	48298	771	-1	0.620	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_52	48417	49544	1128	-1	0.642	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_53	49541	49807	267	-1	0.637	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_54	49864	51636	1773	-1	0.603	11	GGAG/GAGG	GENOMAD.011882.VV	1.113e-79	281	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_55	51685	57954	6270	-1	0.647	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_56	57971	59557	1587	-1	0.619	11	AGGA	GENOMAD.195638.VP	1.602e-56	210	0	0	1	1246	Caudoviricetes	NA	NA	PF05876;K21523;COG5410;TIGR01547	Phage terminase large subunit gpA, ATPase domain
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_57	59561	60154	594	-1	0.635	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_58	60111	60677	567	-1	0.640	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_59	61102	62739	1638	-1	0.639	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_60	62892	63554	663	1	0.617	11	GGAGG	GENOMAD.026282.VV	1.636e-30	122	0	0	1	1246	Caudoviricetes	NA	NA	PF06841;TIGR02241	T4-like virus tail tube protein gp19
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_61	63694	67227	3534	-1	0.640	11	GGAGG	GENOMAD.014831.VV	1.186e-111	394	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_62	67333	68112	780	1	0.633	11	AGGAG	GENOMAD.012090.VV	5.999e-63	218	0	0	1	1246	Caudoviricetes	NA	NA	PF20387	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_63	68119	68799	681	-1	0.604	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_64	68801	69382	582	-1	0.591	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_65	69379	70053	675	-1	0.615	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_66	70069	70977	909	-1	0.604	11	GGAG/GAGG	GENOMAD.097646.VV	6.9e-13	72	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_67	71041	72453	1413	-1	0.641	11	GGAG/GAGG	GENOMAD.030926.VV	8.523e-15	80	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_68	72464	73102	639	-1	0.596	11	GGA/GAG/AGG	GENOMAD.061848.VV	8.636e-64	218	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_69	73057	73227	171	-1	0.649	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_70	73288	84543	11256	-1	0.650	11	None	GENOMAD.056608.VV	7.169e-96	353	0	0	0	7001	Wroclawvirus	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_71	84546	88139	3594	-1	0.627	11	GGAG/GAGG	GENOMAD.072327.VV	1.388e-98	354	0	0	1	1246	Caudoviricetes	NA	NA	TIGR02243	putative baseplate assembly protein
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_72	88153	88560	408	-1	0.600	11	GGAG/GAGG	GENOMAD.121529.VV	2.711e-15	74	0	0	1	1246	Caudoviricetes	NA	NA	PF10934;COG3628;K06903;TIGR03357	Phage baseplate assembly protein W
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_73	88660	89424	765	1	0.613	11	GGAG/GAGG	GENOMAD.082189.VV	3.047e-11	66	0	0	1	1246	Caudoviricetes	NA	NA	PF00959;COG3772	Phage-related lysozyme (muramidase), GH24 family
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_74	89426	90448	1023	1	0.656	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_75	90421	91422	1002	1	0.613	11	GGAG/GAGG	GENOMAD.194277.VP	3.022e-09	61	0	0	0	7001	Wroclawvirus	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_76	91498	91947	450	-1	0.589	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_77	92064	93137	1074	1	0.631	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_78	93137	97138	4002	1	0.659	11	GGAGG	GENOMAD.024159.VV	3.126e-42	173	0	0	0	7001	Wroclawvirus	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_79	97155	99419	2265	1	0.645	11	GGAG/GAGG	GENOMAD.115150.VV	2.341e-18	93	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_80	99445	107181	7737	1	0.649	11	GGAGG	GENOMAD.013125.VV	3.533e-57	224	0	0	0	1246	Caudoviricetes	NA	NA	PF18454	Major tropism determinant N-terminal domain
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_81	107249	107428	180	1	0.683	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_82	107433	107897	465	-1	0.658	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_83	108033	109265	1233	1	0.633	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_84	109301	110161	861	1	0.663	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_85	110261	112306	2046	1	0.613	11	GGAG/GAGG	GENOMAD.024159.VV	6.54e-17	88	0	0	0	7001	Wroclawvirus	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_86	112319	114154	1836	1	0.652	11	GGAGG	GENOMAD.169313.VV	3.266e-07	56	0	0	0	3085	Alexandravirus	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_87	114116	115027	912	-1	0.690	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_88	115186	115662	477	1	0.637	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_89	115672	116310	639	-1	0.624	11	GGA/GAG/AGG	GENOMAD.104235.VV	1.375e-10	63	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_90	116343	118814	2472	-1	0.641	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_91	118913	122170	3258	-1	0.673	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_92	122271	122669	399	1	0.566	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_93	122808	123689	882	-1	0.668	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_94	123725	124600	876	-1	0.662	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_95	124659	127754	3096	-1	0.618	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_96	127758	130904	3147	-1	0.624	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_97	130968	131468	501	-1	0.671	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_98	131486	131971	486	-1	0.671	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_99	132179	132769	591	1	0.651	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_100	132788	135286	2499	-1	0.607	11	GGAG/GAGG	GENOMAD.024159.VV	8.329e-20	98	0	0	0	7001	Wroclawvirus	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_101	135418	135837	420	1	0.643	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_102	135834	136364	531	1	0.612	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_103	136361	136651	291	1	0.625	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_104	136710	137135	426	1	0.641	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_105	137132	137719	588	1	0.643	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_106	137723	141079	3357	-1	0.649	11	GGAG/GAGG	GENOMAD.137972.CP	2.376e-90	327	0	0	0	1	NA	NA	NA	PF01855;PF17147;K04090;TIGR03336;COG4231	indolepyruvate ferredoxin oxidoreductase, alpha subunit
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_107	141072	141542	471	-1	0.616	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_108	141667	142098	432	-1	0.609	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_109	142130	142603	474	-1	0.667	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_110	142730	143527	798	1	0.618	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_111	143551	144159	609	1	0.583	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_112	144314	145948	1635	1	0.672	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_113	145983	147773	1791	1	0.631	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_114	147761	148621	861	-1	0.636	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_115	148618	149598	981	-1	0.638	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_116	149604	149996	393	-1	0.598	11	GGAG/GAGG	GENOMAD.069858.VV	7.59e-10	58	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_117	150002	150433	432	-1	0.674	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_118	150430	150681	252	-1	0.643	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_119	150678	151253	576	-1	0.670	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_120	151258	151839	582	-1	0.637	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_121	151857	152357	501	-1	0.611	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_122	152368	152784	417	-1	0.597	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_123	152818	153405	588	-1	0.651	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_124	153678	154205	528	1	0.610	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_125	154208	155248	1041	-1	0.657	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_126	155377	156594	1218	1	0.646	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_127	156745	156984	240	-1	0.608	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_128	157067	158101	1035	1	0.659	11	GGA/GAG/AGG	GENOMAD.070227.VV	1.594e-09	62	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_129	158098	159288	1191	1	0.651	11	AGGA/GGAG/GAGG	GENOMAD.082705.VV	0.0008111	44	0	0	0	1246	Caudoviricetes	NA	NA	PF09967;COG3864	Predicted metal-dependent peptidase
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_130	159335	159670	336	1	0.631	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_131	159660	162305	2646	-1	0.627	11	GGA/GAG/AGG	GENOMAD.078425.VV	1.873e-62	236	0	0	1	1246	Caudoviricetes	NA	NA	PF00959;PF04717;COG3772;TIGR01644	Phage-related lysozyme (muramidase), GH24 family
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_132	162302	163708	1407	-1	0.597	11	GGAG/GAGG	GENOMAD.060747.VV	3.321e-59	216	0	0	1	1246	Caudoviricetes	NA	NA	PF16724	T4-like virus Myoviridae tail sheath stabiliser
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_133	163689	164357	669	-1	0.632	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_134	164332	164550	219	-1	0.630	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_135	164643	165677	1035	1	0.619	11	GGA/GAG/AGG	GENOMAD.194277.VP	9.909e-12	69	0	0	0	7001	Wroclawvirus	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_136	165807	166118	312	-1	0.615	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_137	166115	166684	570	-1	0.651	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_138	166740	166982	243	-1	0.663	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_139	167054	168343	1290	1	0.633	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_140	168348	168683	336	-1	0.640	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_141	168721	169131	411	-1	0.608	11	GGAGG	GENOMAD.074646.VV	7.425e-22	93	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_142	169135	169989	855	-1	0.635	11	GGAGG	GENOMAD.069268.VV	1.339e-25	110	0	0	0	1246	Caudoviricetes	NA	NA	PF11697	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_143	170020	170436	417	-1	0.676	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_144	170497	172419	1923	-1	0.647	11	GGAG/GAGG	GENOMAD.138195.VC	3.98e-27	121	0	0	0	1246	Caudoviricetes	NA	NA	PF00204;K02622;TIGR01059;COG0187	DNA gyrase, B subunit
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_145	172850	173527	678	-1	0.594	11	AGGAG	GENOMAD.043467.VV	1.602e-07	54	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_146	173543	174241	699	-1	0.565	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_147	174254	174925	672	-1	0.579	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_148	175024	175464	441	1	0.644	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_149	175329	176000	672	-1	0.597	11	GGA/GAG/AGG	GENOMAD.043467.VV	7.325e-08	55	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00_150	176014	176715	702	-1	0.591	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
